title,text
book_The_Rum_Diary,"ISBN-13: 9780684856476.
ISBN-10: 0684856476.
Title: The Rum Diary.
Subtitle: A Novel.
Authors: Hunter S. Thompson.
Categories: Fiction.
Thumbnail: http://books.google.com/books/content?id=0AuXF547DqoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api.
Description: A young reporter's life in the 1950s. Paul Kemp breaks into the profession on a newspaper in Puerto Rico and through his eyes are portrayed colorful characters in the days when newspapers flourished..
Published Year: 1999.
Average Rating: 3.82.
Number of Pages: 224.
Ratings Count: 43921.
"
