title,text
book_Young_Men_and_Fire,"ISBN-13: 9780226500621.
ISBN-10: 0226500624.
Title: Young Men and Fire.
Subtitle: .
Authors: Norman Maclean.
Categories: Biography & Autobiography.
Thumbnail: http://books.google.com/books/content?id=7Gq8a7ZfA6YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api.
Description: A witness to the Montana Mann Gulch fire of 1949 explores the mysteries of the tragedy, with eyewitness accounts, new evidence, and research from fire scientists.
Published Year: 1993.
Average Rating: 4.07.
Number of Pages: 301.
Ratings Count: 4148.
"
