title,text
book_Forbidden_Knowledge,"ISBN-13: 9780553297607.
ISBN-10: 0553297600.
Title: Forbidden Knowledge.
Subtitle: The Gap Into Vision.
Authors: Stephen R. Donaldson.
Categories: Fiction.
Thumbnail: http://books.google.com/books/content?id=p3hbqvHvnH8C&printsec=frontcover&img=1&zoom=1&source=gbs_api.
Description: With an enormous corporation in control of all explored space, beautiful Morn Hyland must use her feminine wiles to win the affections of Succorso and defeat her new enemy--an alien force intent on mutating human bodies into alien forms. Reprint..
Published Year: 1992.
Average Rating: 3.99.
Number of Pages: 480.
Ratings Count: 4888.
"
