title,text
book_Owning_Your_Own_Shadow,"ISBN-13: 9780062507549.
ISBN-10: 0062507540.
Title: Owning Your Own Shadow.
Subtitle: Understanding the Dark Side of the Psyche.
Authors: Robert A. Johnson.
Categories: Self-Help.
Thumbnail: http://books.google.com/books/content?id=mLc9X3QCkR8C&printsec=frontcover&img=1&zoom=1&source=gbs_api.
Description: A bestselling author shows how we can reclaim and make peace with the ""shadow"" side of our personality..
Published Year: 1993.
Average Rating: 4.07.
Number of Pages: 118.
Ratings Count: 2432.
"
