title,text
wine_Armand_de_Brignac_NV_Blanc_de_Blancs_Brut_Chardonnay_(Champagne),"Unnamed: 0: 96148.
country: France.
description: In its silver-coated bottle with the “Ace of Spades” logo, this is a crisp, mineral-driven wine, full of acidity and with a bright character on the dry side of brut. Young with layers of apple fruits, it will age. Drink now for the fruit or keep for maturity from 2018. This is one of five Champagnes by entrepreneur and rapper Jay Z under the Armand de Brignac Empire brand that is produced by the Cattier family, in Champagne since 1763..
designation: Blanc de Blancs Brut.
points: 92.
price: 675.0.
province: Champagne.
region_1: Champagne.
region_2: .
taster_name: Roger Voss.
taster_twitter_handle: @vossroger.
title: Armand de Brignac NV Blanc de Blancs Brut Chardonnay (Champagne).
variety: Chardonnay.
winery: Armand de Brignac.
"
